,id,explanation_method,comprehensiveness,sufficiency,prob
113,3751,decompx,0.6840876773225538,0.051274180271183,0.9895468354225159
114,2248,decompx,0.7555299657143246,0.013378145603033213,0.9825856685638428
115,99,decompx,0.7165674992245744,0.02385481741083296,0.9989156723022461
116,3781,decompx,0.12847397437221125,0.006870534859205547,0.9996659755706787
117,225,decompx,0.349862928611829,0.006160536233116598,0.9996508359909058
118,2103,decompx,0.7218056133198034,0.025315249131785497,0.9950827360153198
119,2836,decompx,0.578976360124127,0.024315840405661884,0.9990633130073547
120,2924,decompx,0.24085239916131262,0.008283192064703964,0.9996180534362793
121,2859,decompx,-0.4080690441187471,-0.289567568763981,0.0047720917500555515
122,2782,decompx,0.8819549529731515,0.021350880845999107,0.9962024092674255
123,515,decompx,0.6755836568308705,0.0070159805787576215,0.9996391534805298
124,1951,decompx,0.864813071066657,0.021202993316528123,0.9923940896987915
125,3869,decompx,0.5372615951630805,0.04126010653045442,0.9987646341323853
126,2263,decompx,0.8087481305243053,0.016511506654999474,0.9832453727722168
127,4006,decompx,0.7389749024247673,0.005896839002768199,0.9329985976219177
128,4522,decompx,0.7646276561038879,0.024730321640769642,0.997199535369873
129,2137,decompx,0.012491368886196253,0.005958275361494584,0.9994431138038635
130,3673,decompx,0.7949574336207489,0.014713152751045407,0.9948624968528748
131,1707,decompx,0.25040470917260144,-0.346887358996485,0.284817099571228
132,314,decompx,0.47740918510172464,0.001729985622510518,0.9995383024215698
133,1924,decompx,0.8373543629379667,0.35474991384479737,0.9326366782188416
134,2247,decompx,0.821323472341603,0.021372094395614806,0.9990529417991638
135,3901,decompx,0.7548553157857684,0.02053110734667889,0.9985560774803162
136,1847,decompx,0.6019568029918115,0.007720533645514286,0.9994674324989319
137,1725,decompx,0.04561211206974127,0.006044153983776386,0.9996540546417236
138,3547,decompx,0.0018863096352546445,-0.29716253067336734,0.012798065319657326
139,4558,decompx,0.6009804718403353,0.019820903407202828,0.9991627931594849
140,3403,decompx,0.5922136607956379,0.017438274748781894,0.9956961870193481
141,3007,decompx,0.9173837002022827,-0.01173383891582489,0.9694604873657227
142,2961,decompx,0.8941290304810536,0.02839945489540696,0.9989249110221863
143,3591,decompx,0.711752188474159,0.08524558758910965,0.999377965927124
144,571,decompx,0.19618823313503525,0.12397031486034393,0.9991270899772644
145,4041,decompx,0.43954476017647215,0.044220853679709966,0.9928140044212341
146,2629,decompx,0.4720615501116429,0.03472711110398883,0.9984891414642334
147,3121,decompx,0.7676865410811099,0.038725329732353035,0.9988301396369934
148,2701,decompx,0.6510226287944025,-0.08895227278387824,0.8653034567832947
149,3101,decompx,0.8711517636008836,0.033248099188009896,0.9965533018112183
150,1863,decompx,0.09666648594772115,0.00718460012884701,0.9994211196899414
151,2908,decompx,0.6198002580813197,0.005553271881369657,0.9996621608734131
152,4456,decompx,0.8110813760748979,0.020401304587721825,0.9987928867340088
153,3230,decompx,0.6720922413156726,0.028693268791987345,0.9988297820091248
154,2399,decompx,0.833756561666776,0.034668432842744026,0.9985949397087097
155,3447,decompx,0.013509748876094818,0.007989400625228881,0.9996182918548584
156,1522,decompx,0.6324165588735151,0.02895083549347791,0.9993118047714233
157,3295,decompx,0.7245926195348147,0.023968839831650258,0.988055944442749
158,495,decompx,0.9311535080433762,-0.0006571521884516665,0.9905909895896912
159,317,decompx,0.24939940286413678,0.01931467518772719,0.9993842840194702
160,4319,decompx,0.008445940415064494,0.010994754234949748,0.9995343685150146
161,2583,decompx,0.8410827044087151,0.04776143001185523,0.9699583053588867
162,4536,decompx,0.8287957085606953,0.04616575108634101,0.9908421039581299
163,551,decompx,0.38273146507613687,0.03663161818100059,0.9982461929321289
164,950,decompx,0.6568601332998288,0.016416966272839183,0.999201238155365
165,2681,decompx,0.9458747123858917,0.004276638095443313,0.9983810186386108
166,1720,decompx,0.27679060213267803,0.005354913798245517,0.9995889067649841
167,3845,decompx,0.6328375012159085,0.0066777199506759645,0.9996449947357178
168,1653,decompx,0.5731510302866809,0.024723376892507077,0.998863697052002
169,1475,decompx,0.9587496976272609,0.022423530236268654,0.9978700876235962
170,826,decompx,0.6430673819309699,0.02640131392649242,0.9985975623130798
171,2235,decompx,0.6877246608312887,0.034984166805560775,0.99935382604599
172,1061,decompx,0.8101262384012807,0.00885965809226036,0.9881864190101624
173,2353,decompx,0.3793387231873531,0.005238443028693106,0.9995245933532715
174,2771,decompx,0.008625388145446777,0.0063298093645196216,0.9996633529663086
175,3467,decompx,0.6962297674385686,0.07824259075159962,0.9501699805259705
176,1672,decompx,0.22224876103368965,0.005725440141317007,0.9996485710144043
177,4093,decompx,0.07377723819679684,0.800315642149912,0.9898171424865723
178,2772,decompx,0.37028349190950394,0.019073371620227892,0.9981696605682373
179,1352,decompx,0.040394865804248385,0.005406214131249322,0.9992867112159729
180,1168,decompx,0.5542757478288629,0.0027807549996809525,0.9996587038040161
181,1928,decompx,0.756899562355506,0.06361646172073153,0.9927173852920532
182,2714,decompx,0.6191491521894932,-0.08477829307317734,0.7320428490638733
183,3211,decompx,0.8084046000744715,0.021597921155219853,0.9987195730209351
184,4227,decompx,0.81866964139657,0.038187137233060706,0.9991139769554138
185,2379,decompx,0.898124524117884,0.006023277342319488,0.9993844032287598
186,3649,decompx,0.3394003909495142,0.024865682091977863,0.9989896416664124
187,3624,decompx,0.5351576039442656,0.006339736101103992,0.9996579885482788
188,3790,decompx,0.6829030841113405,-0.0011373885134433178,0.9919941425323486
189,1898,decompx,0.10552864841052464,0.0064025819301605225,0.9995865225791931
190,1664,decompx,0.6152334045251145,0.024039916302028456,0.9984980821609497
191,3412,decompx,0.08348887111689593,0.0070244476601884175,0.9996570348739624
192,4179,decompx,0.5329640036589505,0.0433531994620959,0.9532638192176819
193,32,decompx,0.8532104373219996,0.10967138008429454,0.9760161638259888
194,1218,decompx,0.014158940061609795,0.005542446958257797,0.9996414184570312
195,2565,decompx,0.4273062896852558,0.0031937052463663035,0.9995566010475159
196,2385,decompx,0.17017749428749085,0.005824234485626221,0.9991104006767273
197,2592,decompx,0.6134702878871134,0.03430208478655134,0.998818576335907
198,3443,decompx,0.5221886602200053,0.005545167873303096,0.9995662569999695
